section,sous-section,categorie,photos,nom,prix,description,url_scrap,code_produit
soin-de-la-peau,soins-du-visage,Sérum et ampoules visage,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dwe877e6da/product/OAP6301/3600522892489/3600522892489_1_XXL.jpg?sw=340&sh=288&sm=fit,Revitalift Filler [+ Acide Hyaluronique],0,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/soin-de-la-peau/soins-du-visage,3600522892489
soin-de-la-peau,soins-du-visage,Crème de jour,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw7313bd85/product/OAP6949/3600523716432/3600523716432_1_XXL.jpg?sw=340&sh=288&sm=fit,Revitalift Soin Rouge Défatigant Jour,0,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/soin-de-la-peau/soins-du-visage,3600523716432
soin-de-la-peau,soins-du-visage,Crème de jour,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw7b37ce2c/product/OAP6656/3600523363209/3600523363209_1_XXL.jpg?sw=340&sh=288&sm=fit,Hydra Genius Le Soin Liquide,0,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/soin-de-la-peau/soins-du-visage,OAP6656
soin-de-la-peau,soins-du-visage,Sérum et ampoules visage,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dwd78da259/product/OAP7161/3600524012632/3600524012632_1_XXL.jpg?sw=340&sh=288&sm=fit,Age Perfect Renaissance Cellulaire Midnight Sérum,19.90,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/soin-de-la-peau/soins-du-visage,OAP7161
soin-de-la-peau,soins-du-visage,Crème de jour,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dwffa59cbd/product/OAP6293/3600522892472/3600522892472_1_XXL_v2.jpg?sw=340&sh=288&sm=fit,Revitalift Filler [+ Acide Hyaluronique] Jour,17.90,,https://www.loreal-paris.fr/soin-de-la-peau/soins-du-visage,OAP6293
soin-de-la-peau,soins-du-visage,Eau micellaire et démaquillant,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw6b03ae92/product/OAP7113/3600523965694/3600523965694_1_XXL.jpg?sw=340&sh=288&sm=fit,Revitalift Filler  Eau Micellaire Repulpante à l'Acide Hyaluronique,6.90,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/soin-de-la-peau/soins-du-visage,OAP7113
soin-de-la-peau,soins-du-visage,Crème de jour,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dwd10a10fb/product/OAP7117/3600523972098/3600523972098_1_XXL.jpg?sw=340&sh=288&sm=fit,Revitalift Crème de Jour Anti-Rides Sans Parfum,12.50,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/soin-de-la-peau/soins-du-visage,OAP7117
soin-de-la-peau,soins-du-visage,Sérum et ampoules visage,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw4cf04bef/product/OAP7116/3600523971961/3600523971961_1_XXL_v2.jpg?sw=340&sh=288&sm=fit,Revitalift Laser Sérum Nuit Rétinol Pur,19.90,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/soin-de-la-peau/soins-du-visage,OAP7116
soin-de-la-peau,soins-du-visage,Sérum et ampoules visage,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw4e2b171e/product/OAP7111/3600523967872/3600523967872_1_XXL.jpg?sw=340&sh=288&sm=fit,Age Perfect Cure 7 Jours Ampoules Raffermissantes Collagène,17.90,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/soin-de-la-peau/soins-du-visage,OAP7111
soin-de-la-peau,soins-du-visage,Ampoules Visage,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw31b850d0/product/OAP7044/3600523834440/3600523834440_1_XXL.png?sw=340&sh=288&sm=fit,Revitalift Laser Ampoules Effet Peeling Cure 7 Jours 10% Acide Glycolique,17.90,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/soin-de-la-peau/soins-du-visage,OAP7044
soin-de-la-peau,soins-du-visage,Sérum et ampoules visage,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw35b23fc7/product/OAP7043/3600523873821/3600523873821_1_XXL_v2.jpg?sw=340&sh=288&sm=fit,"Revitalift Filler Sérum Anti-Rides 1,5% Acide Hyaluronique Pur",19.90,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/soin-de-la-peau/soins-du-visage,OAP7043
soin-de-la-peau,soins-du-visage,Ampoules Visage,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw6732979a/product/OAP6948/3600523732548/3600523732548_1m_XXL.jpg?sw=340&sh=288&sm=fit,Revitalift Filler [+ Acide Hyaluronique] Ampoules repulpantes Hyaluro-cure,17.90,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/soin-de-la-peau/soins-du-visage,OAP6948
